,ID,Artista,Nombre_album,Nombre_canción,Año_lanzamiento
229,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,GOSSIP (feat. Tom Morello),2023
230,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,TIMEZONE,2023
231,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,BLA BLA BLA,2023
232,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,BABY SAID,2023
233,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,GASOLINE,2023
234,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,FEEL,2023
235,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,DON'T WANNA SLEEP,2023
236,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,KOOL KIDS,2023
237,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,IF NOT FOR YOU,2023
238,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,READ YOUR DIARY,2023
239,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,MARK CHAPMAN,2023
240,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,LA FINE,2023
241,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,IL DONO DELLA VITA,2023
242,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,MAMMAMIA,2023
243,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,SUPERMODEL,2023
244,0lAWpj5szCSwM4rUMHYmrr,Måneskin,RUSH!,THE LONELIEST,2023
245,0lAWpj5szCSwM4rUMHYmrr,Måneskin,THE LONELIEST,THE LONELIEST,2022
246,0lAWpj5szCSwM4rUMHYmrr,Måneskin,GOSSIP (feat. Tom Morello),GOSSIP (feat. Tom Morello),2023
247,0lAWpj5szCSwM4rUMHYmrr,Måneskin,SUPERMODEL,SUPERMODEL,2022
248,0lAWpj5szCSwM4rUMHYmrr,Måneskin,MAMMAMIA,MAMMAMIA,2021
